"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"TimeString";"MsgText";"PLC"
45417500015;1;1;3;60000;"Alle ArchiOrdner, die mehr als 7 Tage alt sind, gelöscht ";;;;;;;;"05.05.2024 12:00:01";"Alle ArchiOrdner, die mehr als 7 Tage alt sind, gelöscht ";
45418321807.1759;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 10*****100";;;;;;;;"06.05.2024 07:43:24";"Programm/Schrittnummer Status des BM ist : 10*****100";
45418321807.1759;1;1;3;60000;"Anlagezustand-BM : Anfahren Grundstellung ";;;;;;;;"06.05.2024 07:43:24";"Anlagezustand-BM : Anfahren Grundstellung ";
45418321807.9051;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 1*****190";;;;;;;;"06.05.2024 07:43:24";"Programm/Schrittnummer Status des VM ist : 1*****190";
45418321807.9051;1;1;3;60000;"Anlagezustand-VM : Grundstellung ";;;;;;;;"06.05.2024 07:43:24";"Anlagezustand-VM : Grundstellung ";
45418321841.8981;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 10*****105";;;;;;;;"06.05.2024 07:43:27";"Programm/Schrittnummer Status des BM ist : 10*****105";
45418321853.4722;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 10*****120";;;;;;;;"06.05.2024 07:43:28";"Programm/Schrittnummer Status des BM ist : 10*****120";
45418321865.2315;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 1*****190";;;;;;;;"06.05.2024 07:43:29";"Programm/Schrittnummer Status des BM ist : 1*****190";
45418321865.2315;1;1;3;60000;"Anlagezustand-BM : Grundstellung ";;;;;;;;"06.05.2024 07:43:29";"Anlagezustand-BM : Grundstellung ";
45418573303.125;2;1;66;49;;;;;;;;;"06.05.2024 13:45:33";"Fehler Bandspeicher Schutzband Auslauf";"AME"
45418573403.4954;2;3;66;49;;;;;;;;;"06.05.2024 13:45:42";"Fehler Bandspeicher Schutzband Auslauf";"AME"
45418573407.2917;2;2;66;49;;;;;;;;;"06.05.2024 13:45:42";"Fehler Bandspeicher Schutzband Auslauf";"AME"
45418574356.1921;2;1;66;49;;;;;;;;;"06.05.2024 13:47:04";"Fehler Bandspeicher Schutzband Auslauf";"AME"
45418574410.625;2;3;66;49;;;;;;;;;"06.05.2024 13:47:09";"Fehler Bandspeicher Schutzband Auslauf";"AME"
45418574414.0625;2;2;66;49;;;;;;;;;"06.05.2024 13:47:09";"Fehler Bandspeicher Schutzband Auslauf";"AME"
45418629528.3565;2;2;64;63;;;;;;;;;"06.05.2024 15:06:31";"Warnung Antrieb Schutzband Auslauf";"AME"
45418629528.3565;2;2;64;65;;;;;;;;;"06.05.2024 15:06:31";"Warnung Antrieb Prozessband Auslauf";"AME"
45418636714.7685;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 1*****190";;;;;;;;"06.05.2024 15:16:52";"Programm/Schrittnummer Status des VM ist : 1*****190";
45418636714.7685;1;1;3;60000;"Anlagezustand-VM : Grundstellung ";;;;;;;;"06.05.2024 15:16:52";"Anlagezustand-VM : Grundstellung ";
45418636716.2153;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 10*****100";;;;;;;;"06.05.2024 15:16:52";"Programm/Schrittnummer Status des BM ist : 10*****100";
45418636716.2153;1;1;3;60000;"Anlagezustand-BM : Anfahren Grundstellung ";;;;;;;;"06.05.2024 15:16:52";"Anlagezustand-BM : Anfahren Grundstellung ";
45418636750.9375;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 10*****120";;;;;;;;"06.05.2024 15:16:55";"Programm/Schrittnummer Status des BM ist : 10*****120";
45418636762.5116;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 1*****190";;;;;;;;"06.05.2024 15:16:56";"Programm/Schrittnummer Status des BM ist : 1*****190";
45418636762.5116;1;1;3;60000;"Anlagezustand-BM : Grundstellung ";;;;;;;;"06.05.2024 15:16:56";"Anlagezustand-BM : Grundstellung ";
45418636842.0833;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 60*****615";;;;;;;;"06.05.2024 15:17:03";"Programm/Schrittnummer Status des VM ist : 60*****615";
45418636842.0833;1;1;3;60000;"Anlagezustand-VM : Standby anfahren ";;;;;;;;"06.05.2024 15:17:03";"Anlagezustand-VM : Standby anfahren ";
45418636843.5301;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 60*****615";;;;;;;;"06.05.2024 15:17:03";"Programm/Schrittnummer Status des BM ist : 60*****615";
45418636843.5301;1;1;3;60000;"Anlagezustand-BM : Standby anfahren ";;;;;;;;"06.05.2024 15:17:03";"Anlagezustand-BM : Standby anfahren ";
45418637027.0833;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 60*****620";;;;;;;;"06.05.2024 15:17:19";"Programm/Schrittnummer Status des VM ist : 60*****620";
45418637028.7153;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 60*****620";;;;;;;;"06.05.2024 15:17:19";"Programm/Schrittnummer Status des BM ist : 60*****620";
45418638115.0463;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 60*****625";;;;;;;;"06.05.2024 15:18:53";"Programm/Schrittnummer Status des VM ist : 60*****625";
45418638116.4931;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 60*****625";;;;;;;;"06.05.2024 15:18:53";"Programm/Schrittnummer Status des BM ist : 60*****625";
45418638126.8056;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 60*****630";;;;;;;;"06.05.2024 15:18:54";"Programm/Schrittnummer Status des VM ist : 60*****630";
45418638128.2523;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 60*****630";;;;;;;;"06.05.2024 15:18:54";"Programm/Schrittnummer Status des BM ist : 60*****630";
45418639191.4352;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 60*****631";;;;;;;;"06.05.2024 15:20:26";"Programm/Schrittnummer Status des VM ist : 60*****631";
45418639192.8819;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 60*****631";;;;;;;;"06.05.2024 15:20:26";"Programm/Schrittnummer Status des BM ist : 60*****631";
45418639249.3056;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 60*****632";;;;;;;;"06.05.2024 15:20:31";"Programm/Schrittnummer Status des VM ist : 60*****632";
45418639250.7523;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 60*****632";;;;;;;;"06.05.2024 15:20:31";"Programm/Schrittnummer Status des BM ist : 60*****632";
45418640429.8611;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 6*****690";;;;;;;;"06.05.2024 15:22:13";"Programm/Schrittnummer Status des VM ist : 6*****690";
45418640429.8611;1;1;3;60000;"Anlagezustand-VM : Standby ";;;;;;;;"06.05.2024 15:22:13";"Anlagezustand-VM : Standby ";
45418640431.4931;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 6*****690";;;;;;;;"06.05.2024 15:22:13";"Programm/Schrittnummer Status des BM ist : 6*****690";
45418640431.4931;1;1;3;60000;"Anlagezustand-BM : Standby ";;;;;;;;"06.05.2024 15:22:13";"Anlagezustand-BM : Standby ";
45419288718.5301;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 20*****200";;;;;;;;"07.05.2024 06:55:45";"Programm/Schrittnummer Status des VM ist : 20*****200";
45419288718.5301;1;1;3;60000;"Anlagezustand-VM : Abpumpen ";;;;;;;;"07.05.2024 06:55:45";"Anlagezustand-VM : Abpumpen ";
45419288728.6574;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 20*****200";;;;;;;;"07.05.2024 06:55:46";"Programm/Schrittnummer Status des BM ist : 20*****200";
45419288728.6574;1;1;3;60000;"Anlagezustand-BM : Abpumpen ";;;;;;;;"07.05.2024 06:55:46";"Anlagezustand-BM : Abpumpen ";
45419288730.1042;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 20*****205";;;;;;;;"07.05.2024 06:55:46";"Programm/Schrittnummer Status des VM ist : 20*****205";
45419288740.0463;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 20*****205";;;;;;;;"07.05.2024 06:55:47";"Programm/Schrittnummer Status des BM ist : 20*****205";
45419288741.6782;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 20*****210";;;;;;;;"07.05.2024 06:55:47";"Programm/Schrittnummer Status des VM ist : 20*****210";
45419288751.6204;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 20*****235";;;;;;;;"07.05.2024 06:55:48";"Programm/Schrittnummer Status des BM ist : 20*****235";
45419288753.2523;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 20*****240";;;;;;;;"07.05.2024 06:55:48";"Programm/Schrittnummer Status des VM ist : 20*****240";
45419288763.1945;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 20*****240";;;;;;;;"07.05.2024 06:55:49";"Programm/Schrittnummer Status des BM ist : 20*****240";
45419288799.5486;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 20*****245";;;;;;;;"07.05.2024 06:55:52";"Programm/Schrittnummer Status des VM ist : 20*****245";
45419288809.3171;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 20*****245";;;;;;;;"07.05.2024 06:55:53";"Programm/Schrittnummer Status des BM ist : 20*****245";
45419290221.3542;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 2*****290";;;;;;;;"07.05.2024 06:57:55";"Programm/Schrittnummer Status des BM ist : 2*****290";
45419290221.3542;1;1;3;60000;"Anlagezustand-BM : Bereit für Beschichtung ";;;;;;;;"07.05.2024 06:57:55";"Anlagezustand-BM : Bereit für Beschichtung ";
45419290223.1597;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 2*****290";;;;;;;;"07.05.2024 06:57:55";"Programm/Schrittnummer Status des VM ist : 2*****290";
45419290223.1597;1;1;3;60000;"Anlagezustand-VM : Bereit für Beschichtung ";;;;;;;;"07.05.2024 06:57:55";"Anlagezustand-VM : Bereit für Beschichtung ";
45419292860.2431;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 30*****310";;;;;;;;"07.05.2024 07:01:43";"Programm/Schrittnummer Status des BM ist : 30*****310";
45419292860.2431;1;1;3;60000;"Anlagezustand-BM : Prozess starten  ";;;;;;;;"07.05.2024 07:01:43";"Anlagezustand-BM : Prozess starten  ";
45419293577.8356;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 30*****317";;;;;;;;"07.05.2024 07:02:45";"Programm/Schrittnummer Status des BM ist : 30*****317";
45419293647.4537;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 30*****320";;;;;;;;"07.05.2024 07:02:51";"Programm/Schrittnummer Status des BM ist : 30*****320";
45419297131.0764;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 30*****335";;;;;;;;"07.05.2024 07:07:52";"Programm/Schrittnummer Status des BM ist : 30*****335";
45419297225.2894;2;1;64;34;;;;;;;;;"07.05.2024 07:08:00";"Warnung Druck Kammer";"VM"
45419297246.6319;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 30*****350";;;;;;;;"07.05.2024 07:08:02";"Programm/Schrittnummer Status des BM ist : 30*****350";
45419297258.206;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 3*****390";;;;;;;;"07.05.2024 07:08:03";"Programm/Schrittnummer Status des BM ist : 3*****390";
45419297258.206;1;1;3;60000;"Anlagezustand-BM : Prozess läuft ";;;;;;;;"07.05.2024 07:08:03";"Anlagezustand-BM : Prozess läuft ";
45419298567.7083;2;0;64;34;;;;;;;;;"07.05.2024 07:09:56";"Warnung Druck Kammer";"VM"
45419302365.8102;2;6;64;34;;;;;;;;;"07.05.2024 07:15:24";"Warnung Druck Kammer";"VM"
45419447078.8079;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 40*****405";;;;;;;;"07.05.2024 10:43:48";"Programm/Schrittnummer Status des BM ist : 40*****405";
45419447078.8079;1;1;3;60000;"Anlagezustand-BM : Prozess beenden ";;;;;;;;"07.05.2024 10:43:48";"Anlagezustand-BM : Prozess beenden ";
45419447090.3819;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 40*****435";;;;;;;;"07.05.2024 10:43:49";"Programm/Schrittnummer Status des BM ist : 40*****435";
45419447101.956;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 40*****440";;;;;;;;"07.05.2024 10:43:50";"Programm/Schrittnummer Status des BM ist : 40*****440";
45419447148.2523;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 40*****450";;;;;;;;"07.05.2024 10:43:54";"Programm/Schrittnummer Status des BM ist : 40*****450";
45419447206.1227;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 4*****490";;;;;;;;"07.05.2024 10:43:59";"Programm/Schrittnummer Status des BM ist : 4*****490";
45419447206.1227;1;1;3;60000;"Anlagezustand-BM : Bereit für Beschichtung ";;;;;;;;"07.05.2024 10:43:59";"Anlagezustand-BM : Bereit für Beschichtung ";
45419460423.1713;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 50*****505";;;;;;;;"07.05.2024 11:03:01";"Programm/Schrittnummer Status des BM ist : 50*****505";
45419460423.1713;1;1;3;60000;"Anlagezustand-BM : Belüften  ";;;;;;;;"07.05.2024 11:03:01";"Anlagezustand-BM : Belüften  ";
45419460425.8796;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 50*****505";;;;;;;;"07.05.2024 11:03:01";"Programm/Schrittnummer Status des VM ist : 50*****505";
45419460425.8796;1;1;3;60000;"Anlagezustand-VM : Belüften  ";;;;;;;;"07.05.2024 11:03:01";"Anlagezustand-VM : Belüften  ";
45419460469.4676;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 50*****510";;;;;;;;"07.05.2024 11:03:05";"Programm/Schrittnummer Status des BM ist : 50*****510";
45419460472.1759;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 50*****510";;;;;;;;"07.05.2024 11:03:05";"Programm/Schrittnummer Status des VM ist : 50*****510";
45419460782.1528;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 50*****515";;;;;;;;"07.05.2024 11:03:32";"Programm/Schrittnummer Status des BM ist : 50*****515";
45419460784.8611;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 50*****517";;;;;;;;"07.05.2024 11:03:32";"Programm/Schrittnummer Status des VM ist : 50*****517";
45419460793.5417;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 50*****517";;;;;;;;"07.05.2024 11:03:33";"Programm/Schrittnummer Status des BM ist : 50*****517";
45419481617.2917;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 50*****525";;;;;;;;"07.05.2024 11:33:32";"Programm/Schrittnummer Status des VM ist : 50*****525";
45419481626.1574;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 50*****525";;;;;;;;"07.05.2024 11:33:32";"Programm/Schrittnummer Status des BM ist : 50*****525";
45419481903.9352;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 50*****535";;;;;;;;"07.05.2024 11:33:56";"Programm/Schrittnummer Status des BM ist : 50*****535";
45419481906.6435;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 50*****540";;;;;;;;"07.05.2024 11:33:57";"Programm/Schrittnummer Status des VM ist : 50*****540";
45419481915.3241;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 10*****100";;;;;;;;"07.05.2024 11:33:57";"Programm/Schrittnummer Status des BM ist : 10*****100";
45419481915.3241;1;1;3;60000;"Anlagezustand-BM : Anfahren Grundstellung ";;;;;;;;"07.05.2024 11:33:57";"Anlagezustand-BM : Anfahren Grundstellung ";
45419481918.2176;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 50*****590";;;;;;;;"07.05.2024 11:33:58";"Programm/Schrittnummer Status des VM ist : 50*****590";
45419481950.0463;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 10*****105";;;;;;;;"07.05.2024 11:34:00";"Programm/Schrittnummer Status des BM ist : 10*****105";
45419481952.9398;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 1*****190";;;;;;;;"07.05.2024 11:34:01";"Programm/Schrittnummer Status des VM ist : 1*****190";
45419481952.9398;1;1;3;60000;"Anlagezustand-VM : Grundstellung ";;;;;;;;"07.05.2024 11:34:01";"Anlagezustand-VM : Grundstellung ";
45419481961.8056;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 10*****120";;;;;;;;"07.05.2024 11:34:01";"Programm/Schrittnummer Status des BM ist : 10*****120";
45419481973.3796;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 1*****190";;;;;;;;"07.05.2024 11:34:02";"Programm/Schrittnummer Status des BM ist : 1*****190";
45419481973.3796;1;1;3;60000;"Anlagezustand-BM : Grundstellung ";;;;;;;;"07.05.2024 11:34:02";"Anlagezustand-BM : Grundstellung ";
45419482022.7431;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 7*****700";;;;;;;;"07.05.2024 11:34:07";"Programm/Schrittnummer Status des VM ist : 7*****700";
45419482022.7431;1;1;3;60000;"Anlagezustand-VM : Service ";;;;;;;;"07.05.2024 11:34:07";"Anlagezustand-VM : Service ";
45419482031.25;1;1;3;60000;"Anlagezustand-BM : Service ";;;;;;;;"07.05.2024 11:34:07";"Anlagezustand-BM : Service ";
45419491301.713;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 10*****100";;;;;;;;"07.05.2024 11:47:28";"Programm/Schrittnummer Status des BM ist : 10*****100";
45419491301.713;1;1;3;60000;"Anlagezustand-BM : Anfahren Grundstellung ";;;;;;;;"07.05.2024 11:47:28";"Anlagezustand-BM : Anfahren Grundstellung ";
45419491304.6065;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 1*****190";;;;;;;;"07.05.2024 11:47:29";"Programm/Schrittnummer Status des VM ist : 1*****190";
45419491304.6065;1;1;3;60000;"Anlagezustand-VM : Grundstellung ";;;;;;;;"07.05.2024 11:47:29";"Anlagezustand-VM : Grundstellung ";
45419491336.2616;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 10*****115";;;;;;;;"07.05.2024 11:47:31";"Programm/Schrittnummer Status des BM ist : 10*****115";
45419491348.0093;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 1*****190";;;;;;;;"07.05.2024 11:47:32";"Programm/Schrittnummer Status des BM ist : 1*****190";
45419491348.0093;1;1;3;60000;"Anlagezustand-BM : Grundstellung ";;;;;;;;"07.05.2024 11:47:32";"Anlagezustand-BM : Grundstellung ";
45419551879.8727;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 1*****190";;;;;;;;"07.05.2024 13:14:42";"Programm/Schrittnummer Status des VM ist : 1*****190";
45419551879.8727;1;1;3;60000;"Anlagezustand-VM : Grundstellung ";;;;;;;;"07.05.2024 13:14:42";"Anlagezustand-VM : Grundstellung ";
45419551881.5046;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 10*****100";;;;;;;;"07.05.2024 13:14:43";"Programm/Schrittnummer Status des BM ist : 10*****100";
45419551881.5046;1;1;3;60000;"Anlagezustand-BM : Anfahren Grundstellung ";;;;;;;;"07.05.2024 13:14:43";"Anlagezustand-BM : Anfahren Grundstellung ";
45419551916.2268;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 10*****115";;;;;;;;"07.05.2024 13:14:46";"Programm/Schrittnummer Status des BM ist : 10*****115";
45419551927.8009;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 1*****190";;;;;;;;"07.05.2024 13:14:47";"Programm/Schrittnummer Status des BM ist : 1*****190";
45419551927.8009;1;1;3;60000;"Anlagezustand-BM : Grundstellung ";;;;;;;;"07.05.2024 13:14:47";"Anlagezustand-BM : Grundstellung ";
45419551995.6134;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 60*****600";;;;;;;;"07.05.2024 13:14:52";"Programm/Schrittnummer Status des VM ist : 60*****600";
45419551995.6134;1;1;3;60000;"Anlagezustand-VM : Standby anfahren ";;;;;;;;"07.05.2024 13:14:52";"Anlagezustand-VM : Standby anfahren ";
45419551997.2454;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 60*****600";;;;;;;;"07.05.2024 13:14:53";"Programm/Schrittnummer Status des BM ist : 60*****600";
45419551997.2454;1;1;3;60000;"Anlagezustand-BM : Standby anfahren ";;;;;;;;"07.05.2024 13:14:53";"Anlagezustand-BM : Standby anfahren ";
45419552007.1875;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 60*****615";;;;;;;;"07.05.2024 13:14:53";"Programm/Schrittnummer Status des VM ist : 60*****615";
45419552008.8194;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 60*****615";;;;;;;;"07.05.2024 13:14:54";"Programm/Schrittnummer Status des BM ist : 60*****615";
45419552180.7986;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 60*****620";;;;;;;;"07.05.2024 13:15:08";"Programm/Schrittnummer Status des VM ist : 60*****620";
45419552182.4306;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 60*****620";;;;;;;;"07.05.2024 13:15:09";"Programm/Schrittnummer Status des BM ist : 60*****620";
45419553118.2986;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 60*****630";;;;;;;;"07.05.2024 13:16:29";"Programm/Schrittnummer Status des VM ist : 60*****630";
45419553119.9306;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 60*****630";;;;;;;;"07.05.2024 13:16:30";"Programm/Schrittnummer Status des BM ist : 60*****630";
45419554217.662;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 60*****631";;;;;;;;"07.05.2024 13:18:04";"Programm/Schrittnummer Status des VM ist : 60*****631";
45419554219.2824;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 60*****631";;;;;;;;"07.05.2024 13:18:05";"Programm/Schrittnummer Status des BM ist : 60*****631";
45419554275.5324;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 60*****632";;;;;;;;"07.05.2024 13:18:09";"Programm/Schrittnummer Status des VM ist : 60*****632";
45419554277.1528;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 60*****632";;;;;;;;"07.05.2024 13:18:10";"Programm/Schrittnummer Status des BM ist : 60*****632";
45419566833.044;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 6*****690";;;;;;;;"07.05.2024 13:36:14";"Programm/Schrittnummer Status des VM ist : 6*****690";
45419566833.044;1;1;3;60000;"Anlagezustand-VM : Standby ";;;;;;;;"07.05.2024 13:36:14";"Anlagezustand-VM : Standby ";
45419566834.6644;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 6*****690";;;;;;;;"07.05.2024 13:36:15";"Programm/Schrittnummer Status des BM ist : 6*****690";
45419566834.6644;1;1;3;60000;"Anlagezustand-BM : Standby ";;;;;;;;"07.05.2024 13:36:15";"Anlagezustand-BM : Standby ";
45419566867.7662;2;1;65;23;;;;;;;;;"07.05.2024 13:36:17";"Druck Stufe 1 nicht erreicht";"VM"
45419566869.3866;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 90*****915";;;;;;;;"07.05.2024 13:36:18";"Programm/Schrittnummer Status des BM ist : 90*****915";
45419566869.3866;1;1;3;60000;"Anlagezustand-BM : Anfahren Fehlerstatus  ";;;;;;;;"07.05.2024 13:36:18";"Anlagezustand-BM : Anfahren Fehlerstatus  ";
45419566904.4676;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 90*****955";;;;;;;;"07.05.2024 13:36:21";"Programm/Schrittnummer Status des BM ist : 90*****955";
45419566914.0625;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 90*****905";;;;;;;;"07.05.2024 13:36:21";"Programm/Schrittnummer Status des VM ist : 90*****905";
45419566914.0625;1;1;3;60000;"Anlagezustand-VM : Anfahren Fehlerstatus  ";;;;;;;;"07.05.2024 13:36:21";"Anlagezustand-VM : Anfahren Fehlerstatus  ";
45419566937.2106;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 90*****915";;;;;;;;"07.05.2024 13:36:23";"Programm/Schrittnummer Status des VM ist : 90*****915";
45419566960.3588;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 90*****920";;;;;;;;"07.05.2024 13:36:25";"Programm/Schrittnummer Status des VM ist : 90*****920";
45419566960.5324;2;3;65;23;;;;;;;;;"07.05.2024 13:36:25";"Druck Stufe 1 nicht erreicht";"VM"
45419566971.9329;2;2;65;23;;;;;;;;;"07.05.2024 13:36:26";"Druck Stufe 1 nicht erreicht";"VM"
45419566971.9329;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 90*****925";;;;;;;;"07.05.2024 13:36:26";"Programm/Schrittnummer Status des VM ist : 90*****925";
45419567527.4884;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 90*****930";;;;;;;;"07.05.2024 13:37:14";"Programm/Schrittnummer Status des VM ist : 90*****930";
45419567828.4144;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 90*****940";;;;;;;;"07.05.2024 13:37:40";"Programm/Schrittnummer Status des VM ist : 90*****940";
45419567851.5625;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 90*****945";;;;;;;;"07.05.2024 13:37:42";"Programm/Schrittnummer Status des VM ist : 90*****945";
45419567863.1366;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 90*****950";;;;;;;;"07.05.2024 13:37:43";"Programm/Schrittnummer Status des VM ist : 90*****950";
45419567886.2847;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 9*****990";;;;;;;;"07.05.2024 13:37:45";"Programm/Schrittnummer Status des VM ist : 9*****990";
45419567886.2847;1;1;3;60000;"Anlagezustand-VM : Fehlerstatus ";;;;;;;;"07.05.2024 13:37:45";"Anlagezustand-VM : Fehlerstatus ";
45419567887.9051;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 90*****960";;;;;;;;"07.05.2024 13:37:46";"Programm/Schrittnummer Status des BM ist : 90*****960";
45419567911.0532;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 9*****990";;;;;;;;"07.05.2024 13:37:48";"Programm/Schrittnummer Status des BM ist : 9*****990";
45419567911.0532;1;1;3;60000;"Anlagezustand-BM : Fehlerstatus ";;;;;;;;"07.05.2024 13:37:48";"Anlagezustand-BM : Fehlerstatus ";
45419567980.4977;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 10*****100";;;;;;;;"07.05.2024 13:37:54";"Programm/Schrittnummer Status des BM ist : 10*****100";
45419567980.4977;1;1;3;60000;"Anlagezustand-BM : Anfahren Grundstellung ";;;;;;;;"07.05.2024 13:37:54";"Anlagezustand-BM : Anfahren Grundstellung ";
45419568015.2199;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 10*****105";;;;;;;;"07.05.2024 13:37:57";"Programm/Schrittnummer Status des BM ist : 10*****105";
45419568026.794;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 10*****120";;;;;;;;"07.05.2024 13:37:58";"Programm/Schrittnummer Status des BM ist : 10*****120";
45419568038.3681;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 10*****150";;;;;;;;"07.05.2024 13:37:59";"Programm/Schrittnummer Status des BM ist : 10*****150";
45419568048.3218;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 10*****105";;;;;;;;"07.05.2024 13:37:59";"Programm/Schrittnummer Status des VM ist : 10*****105";
45419568048.3218;1;1;3;60000;"Anlagezustand-VM : Anfahren Grundstellung ";;;;;;;;"07.05.2024 13:37:59";"Anlagezustand-VM : Anfahren Grundstellung ";
45419568083.044;1;1;3;60000;"Programm/Schrittnummer Status des VM ist : 10*****120";;;;;;;;"07.05.2024 13:38:02";"Programm/Schrittnummer Status des VM ist : 10*****120";
